,Ticker,Perf
203,AGNC,0.3572607260726073
204,AGR,0.0141643059490084
205,AGR,-0.0710415412402167
206,AGS,0.0423326133909287
207,AGS,-0.6433333333333333
208,AGS,-0.0245327102803739
209,AGX,-0.391745112237509
210,AGX,0.2166666666666667
211,AGX,-0.2616302186878727
212,AGYS,0.4600409836065574
213,AGYS,-0.1133837261004889
214,AHPI,1.1574074074074074
215,AIMC,0.0972568578553615
216,AIMC,-0.2420581655480984
217,AIMC,-0.1080703714046356
218,AIMC,0.8753229974160207
219,AINC,1.1961057023643948
220,AINC,-0.4460629090141439
221,AINC,-0.5457317073170731
222,AIR,0.6884947703501594
223,AIR,0.1583625100996497
224,AIR,-0.540482445665154
225,AIRI,-0.5420289855072464
226,AIRI,-0.2193548387096774
227,AIT,0.1806893598801112
228,AIT,0.4029304029304028
229,AIT,-0.2939096267190569
230,AIT,0.2006056018168053
231,AJG,0.1927732610659439
232,AJG,0.2287071078431371
233,AJG,0.3494395052183997
234,AJG,0.1287100456621004
235,AJRD,0.3530295443164747
236,AJRD,0.4147790568139622
237,AJRD,0.3389957531851111
238,AKAM,0.0939490445859873
239,AKAM,0.0388493475682088
240,AKAM,0.2532195051367385
241,AKAM,0.111765385059462
242,AKR,-0.2497707123203913
243,AKR,0.1474487746082763
244,AKR,-0.1306566859476012
245,AKR,-0.2695961995249407
246,AKRX,-0.1530864197530864
247,AKRX,-0.8148725949037962
248,AKRX,-0.7163814180929094
249,AKS,-0.3318025258323766
250,AKS,-0.4195402298850574
251,AKS,-0.0396039603960394
252,AL,0.1572248565011229
253,AL,-0.1709494773519164
254,AL,0.1461776859504133
255,AL,-0.0503800217155266
256,ALB,0.1753653444676409
257,ALB,-0.1813499111900532
258,ALB,-0.0868036479507746
259,ALB,1.5069986979166667
260,ALCO,0.2106261859582541
261,ALCO,0.0183229813664595
262,ALCO,0.2464406779661018
263,ALCO,-0.0409035409035407
264,ALE,0.0491654021244308
265,ALE,0.1336418860283482
266,ALE,0.0643297886306943
267,ALE,-0.1841749600688044
268,ALG,0.4614775725593668
269,ALG,-0.1201797752808989
270,ALG,0.1381283203923172
271,ALG,0.4307081525251593
272,ALGN,1.5902024053974773
273,ALGN,-0.0257455643639108
274,ALGN,-0.1656463112213266
275,ALGN,1.6358147958946732
276,ALGT,-0.0070360598065084
277,ALGT,-0.1082869511440939
278,ALGT,-0.0443636914225149
279,ALGT,0.8038691980076517
280,ALJJ,-0.2241379310344827
281,ALK,-0.3358186089265652
282,ALK,0.0035992801439711
283,ALK,-0.0146443514644352
284,ALK,-0.1238095238095237
285,ALKS,0.197528620752317
286,ALKS,-0.4922352941176471
287,ALKS,0.0466666666666666
288,ALLE,0.1835529928610652
289,ALLE,0.0175153694466999
290,ALLE,0.5203132092600997
291,ALLE,-0.1809086806077929
292,ALNY,1.6225511536787116
293,ALNY,-0.3082669322709163
294,ALNY,0.542521646305302
295,ALNY,0.1643528884908196
296,ALOT,0.1103448275862069
297,ALOT,0.5198757763975154
298,ALOT,-0.7543931344503474
299,ALPN,-0.1270440251572326
300,ALPN,-0.6275071633237823
301,ALPN,2.918287937743191
302,ALRM,0.1787878787878787
303,ALRM,0.7997222222222224
304,ALRM,-0.2
305,ALRM,0.9429109159347552
306,ALRN,-0.76010101010101
307,ALRN,-0.5493827160493827
308,ALRN,2.7222222222222228
309,ALSK,0.1722222222222221
310,ALSK,0.1381578947368421
311,ALSK,0.0174418604651162
312,ALSK,0.840909090909091
313,ALSN,0.087534626038781
314,ALSN,0.1916240564889212
315,ALSN,-0.1152055071876897
316,ALSN,-0.0789728682170542
317,ALT,1.180094786729858
318,ALT,-0.8841269841269842
319,ALT,0.0371621621621621
320,ALT,4.092592592592593
321,ALTM,-0.7460510328068044
322,ALTR,0.3400394477317553
323,ALTR,-0.0118543607112616
324,ALTR,0.8249071693801772
325,ALV,0.3867228661749209
326,ALV,-0.2338794672798697
327,ALV,0.234624145785877
328,ALX,-0.1386792680280637
329,ALX,0.0368608799048751
330,ALX,-0.1254532269760695
331,ALX,-0.1660292181327984
332,ALXN,-0.0732594675045477
333,ALXN,0.0147880663743444
334,ALXN,-0.1474087353324641
335,ALXN,0.5048543689320388
336,AMAT,0.5946196660482373
337,AMAT,-0.3694008144269924
338,AMAT,0.7419448476052247
339,AMAT,0.4747542076320614
340,AMBA,-0.1209487597320296
341,AMBA,-0.1011328527291451
342,AMBA,0.1174013921113688
343,AMBA,1.0513742071881609
344,AMC,-0.4713804713804714
345,AMC,-0.0181818181818181
346,AMCX,-0.1475597772682608
347,AMCX,0.2863759166345039
348,AMCX,-0.5364536453645364
349,AMCX,0.927629354075076
350,AMD,-0.0961968680089486
351,AMD,0.9396621078037009
352,AMD,1.2154052843708016
353,AMD,0.8004470636049582
354,AME,0.3899132321041215
355,AME,0.0377827166949928
356,AME,0.2531359759157051
357,AME,0.2005612909692292
358,AMED,0.1748127709893574
359,AMED,0.9164778245386858
360,AMED,0.5347128378378379
361,AMED,0.5903243243243242
362,AMG,0.1484475473084696
363,AMG,-0.4226887146998818
364,AMG,-0.441875520207158
365,AMG,0.8536427275084263
366,AMGN,0.0419584605255283
367,AMGN,0.0882843503767182
368,AMGN,0.1890392136137829
369,AMGN,0.0446686519400861
370,AMH,-0.1766467065868263
371,AMH,0.1366459627329193
372,AMH,0.2530755711775043
373,AMH,0.2513855898653997
374,AMKR,0.0248756218905472
375,AMKR,-0.0616302186878728
376,AMKR,0.25
377,AMKR,0.8973727422003284
378,AMN,0.4213836477987421
379,AMN,0.0101818181818182
380,AMN,0.3863509229908631
381,AMN,0.0195572456878989
382,AMOT,0.3952896244430299
383,AMOT,0.2755148741418764
384,AMOT,-0.1982046678635548
385,AMOT,0.8397577092511012
386,AMP,0.2118831515521315
387,AMP,-0.1466423311725092
388,AMP,0.159134358033188
389,AMP,0.4929982735469022
390,AMRK,0.0419799498746865
391,AMRK,-0.196113074204947
392,AMRK,2.8607594936708862
393,AMRS,-0.3643410852713179
394,AMRS,-0.3688699360341152
395,AMSC,0.6170731707317074
396,AMSC,0.3951149425287357
397,AMSC,-0.2735470941883768
398,AMSWA,-0.096774193548387
399,AMSWA,0.6163265306122447
400,AMSWA,-0.1617554858934169
401,AMSWA,0.1323859386686613
402,AMT,0.2518200157880887
403,AMT,0.2208619347533791
404,AMT,0.3768789443488238
405,AMT,-0.0998305905130687
406,AMTD,-0.2168674698795181
407,AMWD,0.4957064793130367
408,AMWD,-0.0527139874739039
409,AMWD,-0.0527823691460055
410,AMWD,-0.1321350497935391
411,AMZN,0.6565147726445097
412,AMZN,0.0985589451668143
413,AMZN,0.2268134335643853
414,AMZN,0.5805056861665052
415,AN,0.1217208814270724
416,AN,-0.2731734944308099
417,AN,0.3019125683060108
418,AN,0.6433831264464548
419,ANDE,-0.1206030150753768
420,ANDE,0.0568990042674253
421,ANDE,-0.4995953601294847
422,ANDE,0.4560646900269542
423,ANDV,0.0751999999999999
424,ANET,1.2342342342342345
425,ANET,0.0893548387096775
426,ANET,-0.1407453033569448
427,ANET,0.4941154836336888
428,ANF,1.1696428571428574
429,ANF,0.122719734660033
430,ANF,-0.6615776081424937
431,ANF,2.7346938775510203
432,ANGI,1.7468354430379749
433,ANGI,0.225018504811251
434,ANGI,1.2652757078986585
435,ANIK,0.0424193221026993
436,ANIK,-0.39501312335958
437,ANIK,0.2878834831112488
438,ANIK,-0.1794082840236686
439,ANSS,0.6035813217253662
440,ANSS,0.0657182807465499
441,ANSS,0.4097411725791778
442,ANY,-0.842581660763479
443,ANY,-0.8558510638297872
444,ANY,-0.7071129707112971
445,AON,0.2060422960725076
446,AON,0.2318334165299866
447,AON,0.3814138112194268
448,AON,-0.0425731193324534
449,AOS,0.3167475728155339
450,AOS,-0.208679593721145
451,AOS,-0.1476941039112668
452,AOS,0.4477507029053421
453,AOSL,-0.1919534658264662
454,AOSL,-0.1079046424090338
455,AOSL,-0.1467025572005383
456,AOSL,0.0307570977917981
457,AP,-0.2332155477031802
458,AP,-0.6368663594470046
459,AP,-0.4720812182741116
460,AP,1.8750000000000004
461,APA,-0.3084378563283922
462,APA,-0.2375112174693389
463,APA,-0.1633333333333334
464,APAM,0.1181364392678868
465,APAM,-0.2366071428571429
466,APAM,0.4183346677341873
467,APAM,0.4209502639622117
468,APC,-0.1013789968176996
469,APC,-0.2585056704469646
470,APD,0.1351540616246497
471,APD,-0.0065797641216635
472,APD,0.2111870196413323
473,APEI,0.3486842105263157
474,APEI,0.2251908396946565
475,APEI,-0.4055944055944055
476,APEI,0.4435850773430391
477,APH,0.2896253602305474
478,APH,0.0311671087533155
479,APH,0.1201482773658961
480,APH,0.2757090488134286
481,APO,0.3831305077633237
482,APO,-0.0900459418070443
483,APO,0.1047413793103448
484,APOG,-0.2388441843452816
485,APOG,-0.0245074483421431
486,APOG,-0.5223618090452261
487,APPF,0.7864561695056086
488,APPF,0.5961754780652418
489,APPF,0.6516853932584269
490,APPF,0.2470320377297122
491,APPS,0.5742574257425743
492,APPS,0.8005249343832022
493,APRE,-0.7923340961098398
494,APRN,-0.5382262996941896
495,APRN,-0.8744827586206896
496,APRN,1.8346055979643767
497,APTI,0.5477629987908104
498,APTV,0.2189196525515743
499,APTV,-0.1667021729867915
500,APTV,0.1310194672131148
501,APTV,0.6477737524833471
502,APU,-0.0409306333476949
503,APU,-0.2059414786687515
504,APVO,0.6313131313131314
505,APVO,-0.8240981240981241
506,APVO,-0.6551724137931034
507,APVO,5.831381733021078
508,APY,-0.5265677357587363
509,APY,0.213833157338965
510,ARA,0.1737995824634654
511,ARA,-0.3786181139122316
512,ARA,-0.315934065934066
513,ARAY,-0.2169811320754716
514,ARAY,-0.0365853658536584
515,ARAY,-0.3475
516,ARAY,-0.0989010989010989
517,ARCB,0.1072026800670015
518,ARCB,0.0720121028744327
519,ARCB,-0.4775613886536832
520,ARCB,2.24689357104268
521,ARCH,-0.0634920634920634
522,ARCH,-0.3340309266364376
523,ARCH,-0.1491829204006325
524,ARCW,-0.2769230769230769
525,ARE,0.1267567809506759
526,ARE,0.0227979274611398
527,AREX,0.2476190476190476
528,AREX,-0.6678571428571428
529,ARLO,-0.1507537688442211
530,ARLO,1.225
531,ARLP,-0.2376873661670235
532,ARLP,0.0677871148459382
533,ARLP,-0.6189473684210526
534,ARLP,-0.1776315789473684
535,ARMK,0.176487414187643
536,ARMK,-0.11605415860735
537,ARMK,0.2078137988362427
538,ARMK,-0.1712282289074869
539,ARNA,1.1831325301204818
540,ARNA,0.1430005017561466
541,ARNA,-0.1331837650418111
542,ARNA,0.7572645837885078
543,AROC,-0.3508196721311475
544,AROC,0.1010526315789474
545,AROC,-0.1796071094480823
546,AROC,0.1533180778032036
547,ARQL,0.44
548,ARQL,1.0232558139534884
549,ARTX,-0.0958904109589041
550,ARTX,-0.078125
551,ARVN,1.4291224686595954
552,ARVN,1.1379027853631898
553,ARW,0.0945701985835299
554,ARW,0.0083322650942185
555,ARW,0.2968534536793282
556,ARWR,1.6640624999999998
557,ARWR,2.8135593220338984
558,ARWR,4.098916967509026
559,ARWR,0.2314344801654446
560,ASCMA,-0.6596166556510245
561,ASGN,0.5894452524413047
562,ASGN,-0.1498039215686273
563,ASGN,-0.2147908979089791
564,ASGN,0.8660661836694732
565,ASH,-0.3681417521136895
566,ASH,0.1207702109585162
567,ASH,0.0739202657807309
568,ASNA,-0.7267080745341615
569,ASNA,1.2075471698113207
570,ASPN,0.083732057416268
571,ASPN,1.38006230529595
572,ASPN,1.8097686375321331
573,ASPU,1.7285714285714286
574,ASPU,0.369718309859155
575,ASPU,-0.5025125628140703
576,ASPU,1.9570707070707076
577,ASTC,-0.2275
578,ASTC,-0.4507042253521126
579,ASTC,-0.1191709844559585
580,ASYS,1.327188940092166
581,ASYS,-0.5556603773584906
582,ASYS,0.1698841698841698
583,ASYS,0.0931458699472758
584,ATI,0.4544497103738811
585,ATI,0.0463672873311427
586,ATI,-0.4188122210779265
587,ATI,0.067007672634271
588,ATKR,-0.0047293746715711
589,ATKR,0.0386138613861386
590,ATKR,1.0374513618677044
591,ATKR,-0.4076712328767123
592,ATNX,-0.2182835820895521
593,ATNX,-0.1296758104738153
594,ATNX,-0.5528
595,ATO,0.2756849315068494
596,ATO,0.0834733893557423
597,ATO,0.1086866597724921
598,ATO,-0.0443927408096788
599,ATOM,-0.1042857142857143
600,ATOM,-0.3351351351351351
601,ATOM,0.2942857142857144
602,ATOM,7.854838709677418
603,ATR,0.2244264507422403
604,ATR,0.1087861524978088
605,ATR,0.0901270772238514
606,ATR,0.1567420814479637
607,ATRO,0.1608126721763086
608,ATRO,0.1073290401717264
609,ATRO,-0.4378288562725007
610,ATRO,-0.1960591133004926
611,ATUS,0.347206385404789
612,ATUS,0.2081005586592178
613,ATUS,0.2321428571428571
614,ATVI,0.6076923076923079
615,ATVI,-0.424229979466119
616,ATVI,0.3472953566299664
617,ATVI,0.6608996539792389
618,AVA,0.2515306122448979
619,AVA,-0.1722054380664652
620,AVA,0.2459687123947053
621,AVA,-0.2354651162790697
622,AVAV,0.3134831460674158
623,AVAV,1.104708594007244
624,AVAV,-0.0005357142857143
625,AVAV,0.2894736842105263
626,AVB,-0.1233879781420765
627,AVB,-0.2126459572593081
628,AVEO,2.619854721549637
629,AVEO,-0.8106312292358804
630,AVEO,-0.5504201680672268
631,AVEO,3.363636363636364
632,AVGO,-0.0074881916977076
633,AVGO,0.3277204080999781
634,AVGR,-0.9857317073170732
635,AVGR,-0.4918032786885246
636,AVGR,-0.9073015873015872
637,AVGR,1.338709677419355
638,AVLR,0.528860856269113
639,AVLR,0.9013950160963394
640,AVNS,0.1913401064344459
641,AVNS,0.0182741116751268
642,AVNS,-0.3552853133769879
643,AVNS,0.4376811594202898
644,AVNT,0.2335680751173709
645,AVNT,-0.2363636363636363
646,AVNT,0.1988932291666666
647,AVNT,0.3916240409207161
648,AVNW,0.8202247191011235
649,AVNW,0.148051948051948
650,AVNW,-0.1440993788819877
651,AVNW,0.56
652,AVP,-0.4228329809725159
653,AVP,0.0879120879120879
654,AVT,-0.095641646489104
655,AVT,0.2560747663551401
656,AVT,-0.1069302721088435
657,AVT,-0.2930080482897384
658,AVTR,0.5376344086021505
659,AVXL,-0.1849462365591398
660,AVXL,-0.4406332453825857
661,AVXL,0.123222748815166
662,AVXL,1.5614754098360657
663,AVY,0.477164961317694
664,AVY,-0.0933549709600272
665,AVY,0.0988082950173595
666,AVY,0.4638401956787605
667,AVYA,-0.2304374614910659
668,AVYA,0.5094339622641508
669,AWI,0.3164835164835164
670,AWI,0.2561492790500423
671,AWI,-0.0586127167630057
672,AWI,-0.2121896162528217
673,AWK,0.070857607370275
674,AWK,0.2178193146417446
675,AWK,0.4205311542390192
676,AWK,0.1482114863901951
677,AWRE,-0.1204081632653062
678,AWRE,-0.036144578313253
679,AWRE,-0.0957446808510638
680,AWRE,0.484848484848485
681,AWX,1.1464646464646464
682,AWX,1.276315789473684
683,AXGN,1.9383886255924168
684,AXGN,-0.4241653418124006
685,AXGN,-0.5743026977594878
686,AXL,-0.2753336628769154
687,AXL,-0.0107206670637283
688,AXL,-0.440537084398977
689,AXL,-0.0213385063045587
690,AXN,-0.75
691,AXON,0.644736842105263
692,AXON,0.5555873925501433
693,AXON,0.4046159394157952
694,AXON,1.371388888888889
695,AXTA,0.0822763112787109
696,AXTA,-0.1345234300286899
697,AXTA,-0.0029629629629629
698,AXTA,-0.0805750585088599
699,AXTI,-0.0261437908496732
700,AXTI,-0.475776397515528
701,AXTI,-0.2582938388625592
702,AXTI,3.682656826568266
703,AY,0.0928681375064136
704,AY,-0.0840375586854459
705,AY,0.3511019989748845
706,AYI,-0.3125351078079765
707,AYI,-0.2537218475633033
708,AYI,0.0615005103776795
709,AYI,-0.2902053712480252
710,AYX,0.8162947586922679
711,AYX,0.8250575889429231
712,AYX,-0.1908783783783783
713,AZO,-0.2137756739409499
714,AZO,0.516062062937063
715,AZO,0.0229313123085367
716,AZPN,0.2987134502923977
717,AZPN,0.8406458406458407
718,AZPN,0.3636806706306658
719,AZPN,0.014522988044612
720,AZZ,-0.0076271186440677
721,AZZ,0.1119904076738607
722,AZZ,-0.3591792656587472
723,BA,1.0367322239031769
724,BA,0.2092581038119856
725,BA,-0.1569499999999999
726,BA,-0.3908313908313908
727,BAH,0.104635761589404
728,BAH,0.4814814814814814
729,BAH,0.2574046800850925
730,BAX,0.3418905472636817
731,BAX,0.1118196648376092
732,BAX,0.2516207455429496
733,BAX,0.0786532170119955
734,BB,-0.6459227467811159
735,BB,3.1721611721611724
736,BBBY,-0.5585427135678391
737,BBBY,-0.0670103092783506
738,BBBY,-0.5969267139479906
739,BBGI,-0.2
740,BBGI,-0.1060948081264107
741,BBGI,-0.2403100775193798
742,BBRG,-0.2395833333333333
743,BBSI,0.3823728813559322
744,BBSI,0.0667976424361494
745,BBSI,0.2481739707835324
746,BBWI,-0.2042820663916715
747,BBWI,-0.3088502465611212
748,BBWI,-0.6514388489208632
749,BBWI,3.911454102355808
750,BBY,0.72133394243947
751,BBY,-0.2173566878980892
752,BBY,-0.1462244177840507
753,BBY,1.3900554675118864
754,BC,-0.0212055434964101
755,BC,-0.1137836915728419
756,BC,0.2614011255579274
757,BC,2.12
758,BCEI,-0.7981765760149614
759,BCEI,-0.1513002364066193
760,BCEI,-0.4738144329896907
761,BCEI,1.5642633228840126
762,BCO,0.4896551724137929
763,BCO,0.0837304288631721
764,BCO,0.0175746924428823
765,BCO,0.0047121752419766
766,BCOR,0.5755627009646301
767,BCOR,0.1639484978540772
768,BCOR,-0.3558259587020649
769,BCOR,-0.0119260584376863
770,BCPC,-0.1283093358104971
771,BCPC,0.1854497354497356
772,BCPC,0.0323923068271286
773,BCPC,0.0655099150141643
774,BDC,-0.0084943142896285
775,BDC,-0.1728234101115457
776,BDC,-0.1445634990339012
777,BDC,0.0400625366425639
778,BDX,0.3589426112796384
779,BDX,0.064428435503602
780,BE,-0.6733067729083666
781,BE,4.1252408477842
782,BEAM,4.628919045390735
783,BEN,0.0821990926074192
784,BEN,-0.101375119923249
785,BEN,-0.2526843235504653
786,BERY,0.1811694747274529
787,BERY,-0.1712512579671251
788,BERY,-0.1748699479791916
789,BERY,0.1655927835051546
790,BF-A,-0.0246588460617668
791,BF-A,0.26232741617357
792,BF-A,0.0939481268011527
793,BF-A,0.0526870389884088
794,BFAM,0.3666142182806467
795,BFAM,0.2797340812298744
796,BFAM,0.3222768222768222
797,BFAM,-0.0079900898110869
798,BFS,-0.0321864594894562
799,BFS,-0.1590192644483362
800,BFS,-0.217910447761194
801,BG,-0.0703790591431039
802,BG,-0.3130779392338177
803,BG,-0.006778384485031
804,BG,0.4232705575237739
805,BGCP,0.1498637602179836
806,BGCP,-0.271981242672919
807,BGCP,-0.244336569579288
808,BGCP,-0.0172786177105831
809,BGFV,-0.60828025477707
810,BGFV,-0.2964285714285714
811,BGFV,-0.5271966527196653
812,BGFV,4.750972762645914
813,BGG,0.0813771517996869
814,BGNE,3.6116657908565424
815,BGNE,-0.1117763157894737
816,BGNE,0.1265832160580698
817,BGNE,0.9921220457671628
818,BGS,-0.3555555555555555
819,BGSF,0.5130486358244367
820,BGSF,-0.533131389625142
821,BH,-0.2362525458248472
822,BH,0.1891428571428571
823,BHC,0.3711516533637401
824,BHC,0.0182524271844659
825,BHC,0.2006802721088434
826,BHE,-0.0485893416927898
827,BHE,-0.0787979966611018
828,BHE,-0.0404814004376368
829,BHE,0.0900768949102893
830,BHR,-0.3408037094281299
831,BHR,0.1769547325102879
832,BHR,-0.5109845402766476
833,BHR,1.1512345679012344
834,BID,0.1000461041954817
835,BID,-0.0785089546022491
836,BIG,-0.1117805942239767
837,BIIB,0.3041401273885351
838,BIIB,-0.0414440806479407
839,BIIB,0.0027261682519926
840,BIIB,-0.2076006974201365
841,BIO,0.3880986492018012
842,BIO,0.1323434055245752
843,BIO,0.6925642257581325
844,BJ,-0.0919629057187016
845,BJ,0.3264705882352942
846,BJRI,0.1865771812080537
847,BJRI,0.0903737259343148
848,BJRI,-0.2442874948068134
849,BJRI,2.444638694638695
850,BKD,-0.3656207366984992
851,BKD,-0.0737499999999999
852,BKD,0.0171428571428571
853,BKD,-0.251082251082251
854,BKE,0.2361111111111111
855,BKE,-0.1545454545454544
856,BKE,-0.3393810032017075
857,BKE,2.0523076923076924
858,BKH,-0.211392208598479
859,BKI,0.1438202247191011
860,BKI,0.3975811096179688
861,BKI,0.3346700692672256
862,BKNG,0.155041658747724
863,BKNG,0.0116772823779193
864,BKNG,-0.1537355718782791
865,BKNG,0.3978177239172374
866,BKR,-0.2836923076923076
867,BKR,-0.1782794861813936
868,BKR,0.0099502487562188
869,BKS,-0.1063829787234042
870,BKS,0.1066666666666666
871,BKTI,0.0916666666666666
872,BKTI,-0.4229885057471264
873,BKTI,1.152777777777778
874,BL,0.2000000000000001
875,BL,0.9677886938315348
876,BLCM,-0.3532526475037821
877,BLCM,-0.6444444444444445
878,BLCM,-0.7778481012658228
879,BLCM,-0.3333333333333333
880,BLD,0.6592728104276242
881,BLD,-0.1726042529687931
882,BLD,0.9856921220479228
883,BLD,0.7094067796610171
884,BLDR,0.4996426018584703
885,BLDR,-0.321258341277407
886,BLDR,0.6320224719101122
887,BLDR,0.5414301929625427
888,BLFS,1.6551724137931036
889,BLFS,1.691803278688525
890,BLK,0.4243094806441294
891,BLK,-0.2032123156794174
